iata	size	name	country_code	city	lat	lon	pop	heuristic
BJA	medium_airport	Soummam Airport	DZ	Béjaïa	36.7120018005	5.069920063	164103	0
BJC	medium_airport	Rocky Mountain Metropolitan Airport	US	Denver	39.90879822	-105.1169968	600158	0
BJF	medium_airport	Båtsfjord Airport	NO	Båtsfjord	70.6005020142	29.691400528	2166	0
BJI	medium_airport	Bemidji Regional Airport	US	Bemidji	47.50939941	-94.93370056	13431	0
BJL	medium_airport	Banjul International Airport	GM	Banjul	13.3380002975	-16.6522006989	34589	0
BJM	medium_airport	Bujumbura International Airport	BI	Bujumbura	-3.3240199089	29.3185005188	331700	0
BJR	medium_airport	Bahir Dar Airport	ET	Bahir Dar	11.6080999374	37.3216018677	168899	0
BJV	large_airport	Milas Bodrum International Airport	TR	Bodrum	37.2505989075	27.6643009186	39317	0
BJX	medium_airport	Del Bajío International Airport	MX	Silao	20.9934997559	-101.481002808	65195	0
BJZ	medium_airport	Badajoz Airport	ES	Badajoz	38.8913002014	-6.8213300705	148334	0
BKB	medium_airport	Nal Airport	IN	Bikaner	28.0706005096	73.2071990967	576015	0
BKC	medium_airport	Buckland Airport	US	Buckland	65.9815979004	-161.149002075	2026	0
BKE	medium_airport	Baker City Municipal Airport	US	Baker City	44.8372993469	-117.808998108	9828	0
BKH	medium_airport	Barking Sands Airport	US	Kekaha	22.0228004456	-159.785003662	3537	0
BKI	medium_airport	Kota Kinabalu International Airport	MY	Kota Kinabalu	5.937210083	116.0510025024	457326	0
BKK	large_airport	Suvarnabhumi Airport	TH	Bangkok	13.6810998917	100.7470016479	5104476	0
BKL	medium_airport	Burke Lakefront Airport	US	Cleveland	41.5175018311	-81.6832962036	396815	0
BKS	medium_airport	Padang Kemiling (Fatmawati Soekarno) Airport	ID	Bengkulu-Sumatra Island	-3.863699913	102.3389968872	309712	3
BKW	medium_airport	Raleigh County Memorial Airport	US	Beckley	37.7873001099	-81.1241989136	17614	0
BLA	medium_airport	General Jose Antonio Anzoategui International Airport	VE	Barcelona	10.1070995331	-64.689201355	424795	0
BLF	medium_airport	Mercer County Airport	US	Bluefield	37.2957992554	-81.2077026367	10447	0
BLH	medium_airport	Blythe Airport	US	Blythe	33.6192016602	-114.717002869	20817	0
BLI	medium_airport	Bellingham International Airport	US	Bellingham	48.7928009033	-122.5380020142	80885	0
BLJ	medium_airport	Batna Airport	DZ	Batna	35.7521018982	6.3085899353	280798	0
BLK	medium_airport	Blackpool International Airport	GB	Blackpool	53.7717018127	-3.0286099911	143101	0
BLL	large_airport	Billund Airport	DK	Billund	55.7402992249	9.1517801285	6160	0
BLQ	large_airport	Bologna / Borgo Panigale Airport	IT	Bologna	44.5354003906	11.2887001038	366133	0
BLR	large_airport	Bengaluru International Airport	IN	Bangalore	13.1978998184	77.7062988281	5104047	0
BLV	large_airport	Scott AFB/Midamerica Airport	US	Belleville	38.54520035	-89.83519745	44478	0
BLZ	medium_airport	Chileka International Airport	MW	Blantyre	-15.6791000366	34.9739990234	584877	0
BMA	medium_airport	Stockholm-Bromma Airport	SE	Stockholm	59.3544006348	17.9416999817	1253309	0
BME	medium_airport	Broome International Airport	AU	Broome	-17.9447002411	122.2320022583	12766	0
BMG	medium_airport	Monroe County Airport	US	Bloomington	39.1459999084	-86.6166992188	80405	0
BMI	large_airport	Central Illinois Regional Airport at Bloomington-Normal	US	Bloomington/Normal	40.47710037	-88.91590118	52497	3
BMM	medium_airport	Bitam Airport	GA	Bitam	2.0756399632	11.4932003021	10297	0
BMV	medium_airport	Buon Ma Thuot Airport	VN	Buon Ma Thuot	12.668299675	108.120002747	146975	0
BMY	medium_airport	Île Art - Waala Airport	NC	Waala	-19.7206001282	163.6609954834	890	0
BNA	large_airport	Nashville International Airport	US	Nashville	36.1245002747	-86.6781997681	530852	0
BND	medium_airport	Bandar Abbas International Airport	IR	Bandar Abbas	27.2182998657	56.3777999878	352173	0
BNE	large_airport	Brisbane International Airport	AU	Brisbane	-27.3841991425	153.1170043945	2189878	0
BNI	medium_airport	Benin Airport	NG	Benin	6.3169798851	5.5995001793	1125058	0
BNK	medium_airport	Ballina Byron Gateway Airport	AU	Ballina	-28.8339004517	153.56199646	14242	0
BNN	medium_airport	Brønnøysund Airport	NO	Brønnøy	65.4610977173	12.217499733	4366	0
BNO	medium_airport	Burns Municipal Airport	US	Burns	43.5918998718	-118.955001831	2806	0
BNS	medium_airport	Barinas Airport	VE	Barinas	8.6195697784	-70.2208023071	353442	0
BNX	medium_airport	Brussels South Charleroi Airport	BE	Brussels	50.4592018127	4.4538202286	1019022	0
BOD	large_airport	Bordeaux-Mérignac (BA 106) Airport	FR	Bordeaux/Mérignac	44.8283004761	-0.7155560255	69791	3
BOG	large_airport	El Dorado International Airport	CO	Bogota	4.70159	-74.1469	7674366	0
BOH	large_airport	Bournemouth Airport	GB	Bournemouth	50.7799987793	-1.8424999714	163600	0
BOI	large_airport	Boise Air Terminal/Gowen field	US	Boise	43.56439972	-116.2229996	145987	0
BOJ	large_airport	Burgas Airport	BG	Burgas	42.5695991516	27.5151996613	195966	0
BOM	large_airport	Chhatrapati Shivaji International Airport	IN	Mumbai	19.0886993408	72.8678970337	12691836	0
BON	medium_airport	Flamingo International Airport	BQ	Kralendijk	12.1309995651	-68.2685012817	3081	0
BOO	large_airport	Bodø Airport	NO	Bodø	67.269203186	14.3653001785	34073	0
BOS	large_airport	General Edward Lawrence Logan International Airport	US	Boston	42.36429977	-71.00520325	617594	0
BOU	medium_airport	Bourges Airport	FR	Bourges	47.0581016541	2.3702800274	67987	0
BOY	medium_airport	Bobo Dioulasso Airport	BF	Bobo Dioulasso	11.1600999832	-4.3309698105	360106	0
BPC	medium_airport	Bamenda Airport	CM	Bamenda	6.0392398834	10.1225996017	393835	0
BPS	medium_airport	Porto Seguro Airport	BR	Porto Seguro	-16.4386005402	-39.0808982849	123173	0
BPT	medium_airport	Southeast Texas Regional Airport	US	Beaumont/Port Arthur	29.950799942	-94.0206985474	53818	3
BQK	medium_airport	Brunswick Golden Isles Airport	US	Brunswick	31.2588005066	-81.4664993286	15383	0
BQN	medium_airport	Rafael Hernandez Airport	PR	Aguadilla	18.4948997498	-67.1294021606	16073	0
BQS	medium_airport	Ignatyevo Airport	RU	Blagoveschensk	50.4253997803	127.4120025635	221296	2
BQT	medium_airport	Brest Airport	BY	Brest	52.1082992554	23.8980998993	300715	0
BRC	medium_airport	San Carlos De Bariloche Airport	AR	San Carlos de Bariloche	-41.1511993408	-71.1575012207	95394	0
BRD	medium_airport	Brainerd Lakes Regional Airport	US	Brainerd	46.39830017	-94.13809967	13590	0
BRE	large_airport	Bremen Airport	DE	Bremen	53.0475006104	8.7866697311	546501	0
BRI	large_airport	Bari / Palese International Airport	IT	Bari	41.1389007568	16.7605991364	277387	0
BRL	medium_airport	Southeast Iowa Regional Airport	US	Burlington	40.7831993103	-91.12550354	25663	0
BRM	medium_airport	Barquisimeto International Airport	VE	Barquisimeto	10.0427465439	-69.3586196899	809490	0
BRN	medium_airport	Bern Belp Airport	CH	Bern	46.914100647	7.4971499443	121631	0
BRO	medium_airport	Brownsville South Padre Island International Airport	US	Brownsville	25.9067993164	-97.4259033203	175023	0
BRQ	medium_airport	Brno-Tuřany Airport	CZ	Brno	49.1512985229	16.6944007874	369559	0
BRS	large_airport	Bristol International Airport	GB	Bristol	51.3827018738	-2.7190899849	430713	0
BRU	large_airport	Brussels Airport	BE	Brussels	50.9014015198	4.4844398499	1019022	0
BRW	medium_airport	Wiley Post Will Rogers Memorial Airport	US	Barrow	71.2854003906	-156.7660064697	4212	0
BRX	medium_airport	Maria Montez International Airport	DO	Barahona	18.251499176	-71.1203994751	77160	0
BSB	large_airport	Presidente Juscelino Kubistschek International Airport	BR	Brasília	-15.8691673279	-47.9208335876	2207718	0
BSC	medium_airport	José Celestino Mutis Airport	CO	Bahía Solano	6.20292	-77.3947	3079	0
BSK	medium_airport	Biskra Airport	DZ	Biskra	34.7933006287	5.7382302284	307987	0
BSL	large_airport	EuroAirport Basel-Mulhouse-Freiburg Airport	FR	Bâle/Mulhouse	47.5895996094	7.5299100876	111430	3
BSO	medium_airport	Basco Airport	PH	Basco	20.4512996674	121.980003357	7297	0
BSR	large_airport	Basrah International Airport	IQ	Basrah	30.5491008759	47.6621017456	2600000	2
BTC	medium_airport	Batticaloa Airport	LK	Batticaloa	7.7057600021	81.6788024902	86742	0
BTE	medium_airport	Sherbro International Airport	SL	Bonthe	7.5324201584	-12.5188999176	9647	0
BTJ	medium_airport	Sultan Iskandar Muda International Airport	ID	Banda Aceh	5.522872024	95.4206371307	250757	0
BTK	medium_airport	Bratsk Airport	RU	Bratsk	56.3706016541	101.6979980469	256600	0
BTL	medium_airport	W K Kellogg Airport	US	Battle Creek	42.3073005676	-85.2515029907	52347	0
BTM	medium_airport	Bert Mooney Airport	US	Butte	45.9547996521	-112.4970016479	34190	0
BTR	large_airport	Baton Rouge Metropolitan Ryan Field	US	Baton Rouge	30.53319931	-91.14959717	229493	0
BTS	large_airport	M. R. Štefánik Airport	SK	Bratislava	48.1702003479	17.2126998901	423737	0
BTU	medium_airport	Bintulu Airport	MY	Bintulu	3.1238501072	113.019996643	151617	0
BTV	medium_airport	Burlington International Airport	US	Burlington	44.4719009399	-73.1532974243	42417	0
BUD	large_airport	Budapest Listz Ferenc international Airport	HU	Budapest	47.4369010925	19.2555999756	1741041	0
BUF	large_airport	Buffalo Niagara International Airport	US	Buffalo	42.94049835	-78.73220062	261310	0
BUG	medium_airport	Benguela Airport	AO	Benguela	-12.609000206	13.4036998749	151226	0
BUN	medium_airport	Gerardo Tobar López Airport	CO	Buenaventura	3.81963	-76.9898	240387	2
BUQ	medium_airport	Joshua Mqabuko Nkomo International Airport	ZW	Bulawayo	-20.0174007416	28.6179008484	699385	0
BUR	medium_airport	Bob Hope Airport	US	Burbank	34.2006988525	-118.3590011597	103340	2
BUS	medium_airport	Batumi International Airport	GE	Batumi	41.6102981567	41.5997009277	121806	0
BUZ	medium_airport	Bushehr Airport	IR	Bushehr	28.9447994232	50.8345985413	165377	0
BVA	medium_airport	Paris Beauvais Tillé Airport	FR	Beauvais/Tillé	49.4543991089	2.1127800941	1041	3
BVB	medium_airport	Atlas Brasil Cantanhede Airport	BR	Boa Vista	2.8413889408	-60.6922225952	235150	0
BVG	medium_airport	Berlevåg Airport	NO	Berlevåg	70.8713989258	29.0342006683	1085	0
BVH	medium_airport	Vilhena Airport	BR	Vilhena	-12.6943998337	-60.0983009338	63231	0
BVY	medium_airport	Beverly Municipal Airport	US	Beverly	42.5842018127	-70.9164962769	39502	0
BWA	medium_airport	Bhairahawa Airport	NP	Bhairawa	27.5056991577	83.4162979126	63367	0
BWF	medium_airport	Barrow Walney Island Airport	GB	Barrow-in-Furness	54.1311988831	-3.2636699677	47264	0
BWG	medium_airport	Bowling Green Warren County Regional Airport	US	Bowling Green	36.9645004272	-86.4197006226	58067	0
BWH	medium_airport	Butterworth Airport	MY	Butterworth	5.4659199715	100.3909988403	107591	0
BWI	large_airport	Baltimore/Washington International Thurgood Marshall Airport	US	Baltimore	39.17539978	-76.66829681	620961	0
BWN	large_airport	Brunei International Airport	BN	Bandar Seri Begawan	4.9442000389	114.9280014038	64409	0
BWO	medium_airport	Balakovo Airport	RU	Balakovo	51.8582992554	47.7456016541	199572	0
BWT	medium_airport	Wynyard Airport	AU	Burnie	-40.9989013672	145.7310028076	19972	0
BWU	medium_airport	Sydney Bankstown Airport	AU	Sydney	-33.9244003296	150.9880065918	4627345	0
BXH	medium_airport	Balkhash Airport	KZ	Balkhash	46.8932991028	75.0049972534	81364	0
BXP	medium_airport	Biała Podlaska Airport	PL	Biała Podlaska	52.0057983398	23.1436004639	57541	0
BXU	medium_airport	Bancasi Airport	PH	Butuan City	8.9515	125.4788	309709	0
BYJ	medium_airport	Beja International Airport	PT	Beja	38.0788993835	-7.9324002266	34760	0
BYK	medium_airport	Bouaké Airport	CI	Bouake	7.7388000488	-5.0736699104	567481	0
BYM	medium_airport	Carlos Manuel de Cespedes Airport	CU	Bayamo	20.3964004517	-76.6213989258	192632	0
BYN	medium_airport	Bayankhongor Airport	MN	Bayankhongor	46.1632995605	100.7040023804	23234	0
BYS	medium_airport	Bicycle Lake Army Air Field	US	Fort Irwin/Barstow	35.2804985046	-116.629997253	22639	3
BYU	medium_airport	Bayreuth Airport	DE	Bayreuth	49.9850006104	11.6400003433	75061	0
BZC	medium_airport	Umberto Modiano Airport	BR	Cabo Frio	-22.7709999084	-41.9628982544	108239	0
BZE	large_airport	Philip S. W. Goldson International Airport	BZ	Belize City	17.539100647	-88.3081970215	61461	0
BZG	medium_airport	Bydgoszcz Ignacy Jan Paderewski Airport	PL	Bydgoszcz	53.0968017578	17.9776992798	366452	0
BZK	medium_airport	Bryansk Airport	RU	Bryansk	53.2141990662	34.176399231	427236	0
BZL	medium_airport	Barisal Airport	BD	Barisal	22.8010005951	90.3012008667	202242	0
BZN	medium_airport	Gallatin Field	US	Bozeman	45.77750015	-111.1529999	37280	0
BZO	medium_airport	Bolzano Airport	IT	Bolzano	46.4602012634	11.3263998032	99049	0
BZR	medium_airport	Béziers-Vias Airport	FR	Béziers/Vias	43.3235015869	3.3538999557	4906	3
BZV	medium_airport	Maya-Maya Airport	CG	Brazzaville	-4.2516999245	15.2530002594	1284609	0
CAB	medium_airport	Cabinda Airport	AO	Cabinda	-5.5969901085	12.1884002686	66020	0
CAC	medium_airport	Cascavel Airport	BR	Cascavel	-25.0002994537	-53.5008010864	257172	2
CAE	large_airport	Columbia Metropolitan Airport	US	Columbia	33.9388008118	-81.1194992065	129272	0
CAG	large_airport	Cagliari / Elmas Airport	IT	Cagliari	39.251499176	9.0542802811	149257	0
CAI	large_airport	Cairo International Airport	EG	Cairo	30.1219005585	31.4055995941	7734614	0
CAK	medium_airport	Akron Canton Regional Airport	US	Akron	40.9160995483	-81.442199707	199110	0
CAL	medium_airport	Campbeltown Airport	GB	Campbeltown	55.4371986389	-5.6863899231	4939	0
CAN	large_airport	Guangzhou Baiyun International Airport	CN	Guangzhou	23.3924007416	113.2990036011	3152825	0
CAP	medium_airport	Cap Haitien International Airport	HT	Cap Haitien	19.7329998016	-72.1947021484	134815	0
CAQ	medium_airport	Juan H White Airport	CO	Caucasia	7.96847	-75.1985	58034	0
CAX	medium_airport	Carlisle Airport	GB	Carlisle	54.9375	-2.8091700077	72633	0
CBB	medium_airport	Jorge Wilsterman International Airport	BO	Cochabamba	-17.4211006165	-66.1771011353	900414	0
CBG	medium_airport	Cambridge Airport	GB	Cambridge	52.2050018311	0.174999997	128488	0
CBH	medium_airport	Béchar Boudghene Ben Ali Lotfi Airport	DZ	Béchar	31.6457004547	-2.2698600292	143382	0
CBM	large_airport	Columbus Air Force Base	US	Columbus	33.6437988281	-88.4438018799	23640	0
CBO	medium_airport	Awang Airport	PH	Cotabato City	7.1652398109	124.2099990845	179433	0
CBQ	medium_airport	Margaret Ekpo International Airport	NG	Calabar	4.9760198593	8.3472003937	461796	0
CBR	large_airport	Canberra International Airport	AU	Canberra	-35.3069000244	149.1950073242	367752	0
CBT	medium_airport	Catumbela Airport	AO	Catumbela	-12.4792003632	13.4869003296	16977	0
CBU	medium_airport	Cottbus-Drewitz Airport	DE	Cottbus	51.8894424438	14.5319442749	84754	0
CBV	medium_airport	Coban Airport	GT	Coban	15.4689998627	-90.4067001343	53375	0
CCF	medium_airport	Carcassonne Airport	FR	Carcassonne/Salvaza	43.2159996033	2.306319952	49600	3
CCH	medium_airport	Chile Chico Airport	CL	Chile Chico	-46.5833015442	-71.6874008179	2500	0
CCJ	large_airport	Calicut International Airport	IN	Calicut	11.1367998123	75.9552993774	439922	0
CCM	medium_airport	Diomício Freitas Airport	BR	Criciúma	-28.7244434357	-49.4213905334	161954	0
CCP	medium_airport	Carriel Sur Airport	CL	Concepcion	-36.7727012634	-73.0631027222	215413	0
CCS	medium_airport	Maiquetía (Simón Bolívar Internacional) Airport	VE	Caracas	10.6031169891	-66.9905853271	3000000	0
CCU	large_airport	Netaji Subhash Chandra Bose International Airport	IN	Kolkata	22.6546993256	88.4467010498	4631392	0
CCY	medium_airport	Northeast Iowa Regional Airport	US	Charles City	43.0726013184	-92.6108016968	7652	0
CDC	medium_airport	Cedar City Regional Airport	US	Cedar City	37.7010002136	-113.0989990234	28857	0
CDG	large_airport	Charles de Gaulle International Airport	FR	Paris	49.0127983093	2.5499999523	2138551	0
CDR	medium_airport	Chadron Municipal Airport	US	Chadron	42.837600708	-103.095001221	5851	0
CDS	medium_airport	Childress Municipal Airport	US	Childress	34.4337997437	-100.288002014	6105	0
CDV	medium_airport	Merle K (Mudhole) Smith Airport	US	Cordova	60.4917984	-145.4779968	2239	0
CEB	large_airport	Mactan Cebu International Airport	PH	Lapu-Lapu City	10.3074998856	123.9789962769	350467	0
CEC	medium_airport	Jack Mc Namara Field Airport	US	Crescent City	41.78020096	-124.2369995	7643	0
CEE	medium_airport	Cherepovets Airport	RU	Cherepovets	59.273601532	38.0158004761	315738	0
CEF	medium_airport	Westover ARB/Metropolitan Airport	US	Springfield/Chicopee	42.19400024	-72.53479767	55298	3
CEG	medium_airport	Hawarden Airport	GB	Hawarden	53.1781005859	-2.9777801037	25513	0
CEI	medium_airport	Chiang Rai International Airport	TH	Chiang Rai	19.952299118	99.8828964233	78756	0
CEK	medium_airport	Chelyabinsk Balandino Airport	RU	Chelyabinsk	55.3058013916	61.5032997131	1062919	0
CEN	medium_airport	Ciudad Obregón International Airport	MX	Ciudad Obregón	27.3925991058	-109.8330001831	258162	0
CEQ	medium_airport	Cannes-Mandelieu Airport	FR	Cannes/Mandelieu	43.5419998169	6.9534797668	70011	3
CET	medium_airport	Cholet Le Pontreau Airport	FR	Cholet/Le Pontreau	47.0820999146	-0.8770639896	53160	3
CFE	medium_airport	Clermont-Ferrand Auvergne Airport	FR	Clermont-Ferrand/Auvergne	45.7867012024	3.1691699028	11025	3
CFG	medium_airport	Jaime Gonzalez Airport	CU	Cienfuegos	22.1499996185	-80.4141998291	186644	0
CFN	medium_airport	Donegal Airport	IE	Donegal	55.0442008972	-8.3409996033	2607	0
CFR	medium_airport	Caen-Carpiquet Airport	FR	Caen/Carpiquet	49.1733016968	-0.4499999881	2040	3
CFS	medium_airport	Coffs Harbour Airport	AU	Coffs Harbour	-30.3206005096	153.115997314	26353	0
CGB	medium_airport	Marechal Rondon Airport	BR	Cuiabá	-15.6528997421	-56.1166992188	521934	0
CGD	medium_airport	Changde Airport	CN	Changde	28.9188995361	111.63999939	517780	0
CGH	large_airport	Congonhas Airport	BR	São Paulo	-23.6261100769	-46.6563873291	10021295	0
CGI	medium_airport	Cape Girardeau Regional Airport	US	Cape Girardeau	37.2252998352	-89.5708007813	37941	0
CGK	large_airport	Soekarno-Hatta International Airport	ID	Jakarta	-6.1255698204	106.65599823	8540121	0
CGN	large_airport	Cologne Bonn Airport	DE	Cologne	50.8658981323	7.1427397728	963395	0
CGO	large_airport	Xinzheng Airport	CN	Zhengzhou	34.5196990967	113.841003418	2014125	0
CGP	medium_airport	Shah Amanat International Airport	BD	Chittagong	22.2495994568	91.8133010864	3920222	0
CGQ	medium_airport	Longjia Airport	CN	Changchun	43.9962005615	125.684997559	2537421	0
CGR	medium_airport	Campo Grande Airport	BR	Campo Grande	-20.4687004089	-54.6725006104	729151	2
CGY	large_airport	Laguindingan Airport	PH	Cagayan de Oro City	8.612203	124.456496	445103	0
CHA	large_airport	Lovell Field	US	Chattanooga	35.0353012085	-85.2037963867	167674	0
CHC	large_airport	Christchurch International Airport	NZ	Christchurch	-43.4893989563	172.5319976807	363926	0
CHG	medium_airport	Chaoyang Airport	CN	Chaoyang	41.5381011963	120.4349975586	410005	2
CHH	medium_airport	Chachapoyas Airport	PE	Chachapoyas	-6.2018098831	-77.8561019897	20279	0
CHM	medium_airport	Teniente FAP Jaime A De Montreuil Morales Airport	PE	Chimbote	-9.1496095657	-78.5238037109	316966	0
CHO	medium_airport	Charlottesville Albemarle Airport	US	Charlottesville	38.1385993958	-78.4529037476	43475	0
